,SUBJECT,DATE,WB_ny_gdp_mktp_cd,subject,date,umap0,umap1,umap2,pca0,pca1,pca2
13961,TTO,2002,9008273721.0,240,2002.0,7.5777974,2.6088161,8.769867,-0.057568814560794795,0.0019269756962709953,-0.0010132166719932926
13962,TTO,2003,11305459802.0,240,2003.0,7.5021644,2.60233,8.76164,-0.05687413727502537,0.0021192616802013964,-0.001215631050031409
13963,TTO,2004,13280275123.0,240,2004.0,7.472493,2.5962038,8.779384,-0.05671131209756905,0.0022979645452920324,-0.00106516289238666
13964,TTO,2005,15982282462.0,240,2005.0,7.4417434,2.5253434,8.661104,-0.056576098775626076,0.0020235704822613694,-0.0011575008536955232
13965,TTO,2006,18369361094.0,240,2006.0,7.370488,2.477691,8.602991,-0.05618657836734565,0.002033700334476067,-0.0011490507469421696
13966,TTO,2007,21641620050.0,240,2007.0,7.375729,2.4795802,8.631925,-0.056073461501047125,0.0020389136340598604,-0.001280793964247871
13967,TTO,2008,27871587350.0,240,2008.0,7.3048153,2.4441724,8.5654545,-0.05553596640648341,0.002105211873193242,-0.0013772668495784005
13968,TTO,2009,19172165226.0,240,2009.0,7.265923,2.404795,8.563736,-0.05644949336366488,0.0012583608252514792,-0.0010234135080692886
13969,TTO,2010,22157948396.0,240,2010.0000000000002,7.082959,2.31952,8.359935,-0.05607594204020974,0.0011109725554388275,-0.000553039651823759
13970,TTO,2011,25433011405.0,240,2011.0000000000002,6.9909644,2.2450483,8.3711,-0.05522043693776242,0.0012847814326994065,-0.0004296735030192554
13971,TTO,2012,25769329445.0,240,2012.0000000000002,6.9868917,2.273797,8.227131,-0.0543753259173843,0.0008105902305575998,-0.0014361120247738774
13972,TTO,2013,27110262285.0,240,2012.9999999999998,6.887072,2.1714666,8.259219,-0.05417981621767223,0.0009211027355903509,-0.0016330473075311736
13973,TTO,2014,27477965423.999996,240,2013.9999999999998,6.921944,2.201414,8.274807,-0.05429016290726547,0.0008286207863543117,-0.001680483337100795
13974,TTO,2015,25121524775.0,240,2014.9999999999998,6.8849196,2.200489,8.255668,-0.05467639769436925,0.0007069602260081472,-0.001732677033696633
13975,TTO,2016,21746391333.0,240,2016.0,6.833354,2.1838176,8.208979,-0.05540450310502046,0.0010357440366501644,-0.0016514334375953758
13976,TTO,2017,22250455019.0,240,2017.0,6.538339,1.9412233,8.091235,-0.05433239424324404,0.0010950644232944416,-0.0031037306161813224
13977,TTO,2018,23410353435.0,240,2018.0,4.938119,1.4165751,7.232789,-0.047457088421892425,0.003904880718418324,-0.0041742537570196615
13978,TUN,1961,95007509879.55222,241,1961.0,4.0449743,3.3414526,10.745513,-0.05770099511985447,0.0015191887684506166,0.0016073279298905643
13979,TUN,1962,87761572469.12186,241,1962.0,4.3703027,2.718588,11.686215,-0.06019368758475967,0.002170730655951014,0.0005819764735066123
13980,TUN,1963,108005310177.73529,241,1963.0,4.3785405,2.76678,11.633089,-0.06022241077649836,0.002207755886716302,0.0004915287728493999
13981,TUN,1964,-25979513670.850735,241,1964.0,4.537086,2.7668364,11.7702,-0.06020761381195027,0.0021306242197571107,0.000380618902537162
13982,TUN,1965,991047619.0,241,1965.0,10.394346,3.746998,12.446416,-0.059289146866946044,0.001167361682842979,0.0002656797325825437
13983,TUN,1966,1040952380.9999999,241,1966.0,10.302652,3.7589633,12.53549,-0.05900470893316698,0.0012518058875144824,0.00034871076856890704
13984,TUN,1967,1085714286.0,241,1967.0000000000002,10.678268,3.4069858,12.066052,-0.05895021884881063,0.0013857068765296032,0.00022139085248412942
13985,TUN,1968,1214666667.0,241,1968.0000000000002,10.689204,3.4441872,11.95516,-0.05889308133723407,0.0013939057339287751,0.000205936682708148
13986,TUN,1969,1289904762.0,241,1969.0000000000002,10.740841,3.3168538,11.930595,-0.058951942658689985,0.001361413856983429,0.00027087424319924275
13987,TUN,1970,1439238095.0,241,1969.9999999999998,11.377041,3.0072713,11.465068,-0.05902618642289165,0.0013035843900301202,0.0002193183985094382
13988,TUN,1971,1685217059.0,241,1970.9999999999998,11.28528,3.0155067,11.402808,-0.05909933528628535,0.0012564258065019612,0.00027199735406842134
13989,TUN,1972,2237476420.0,241,1971.9999999999998,11.218086,3.0528653,11.259092,-0.05890248785045708,0.001353419102449085,0.00023447335493740265
13990,TUN,1973,2730787476.0,241,1973.0,11.11665,3.059466,11.066482,-0.05886331320889227,0.001381253368891922,0.00025880152887477066
13991,TUN,1974,3545933562.0,241,1974.0,11.129089,3.0497582,10.89986,-0.058734297734805194,0.0014599295544566598,0.00024020540845609518
13992,TUN,1975,4328610490.0,241,1975.0,11.153612,3.0135748,10.603746,-0.0585983907641743,0.0015160618349158725,0.00024347919748046273
13993,TUN,1976,4507929104.0,241,1976.0,11.32402,8.936512,11.307269,-0.058708291493310895,0.0013635890892131684,0.0001568020935533903
13994,TUN,1977,5109324009.0,241,1977.0,11.349546,8.797937,10.876706,-0.058746780414385254,0.0013009058109063104,0.00021477022692855327
13995,TUN,1978,5968044210.0,241,1978.0,11.333355,8.736407,10.818871,-0.058678509071315915,0.0013375565674857955,0.00017853738607267311
13996,TUN,1979,7188191882.0,241,1979.0,11.491101,8.812488,10.5518055,-0.058602357629462004,0.0013652696036590432,0.00020441365621751552
13997,TUN,1980,8744134354.0,241,1980.0,11.514541,8.737461,10.51935,-0.05851767941205685,0.0014043592582336998,0.0002008358829845188
13998,TUN,1981,8428513568.0,241,1981.0000000000002,11.63114,8.846085,10.415952,-0.05847625494993303,0.0014237302719116896,0.00019917430342363568
13999,TUN,1982,8133401049.999999,241,1982.0000000000002,11.557262,8.823502,10.51058,-0.05849933773425986,0.0013752326534425684,0.00019233119854749579
14000,TUN,1983,8350176782.999999,241,1983.0000000000002,11.495889,8.853573,10.566973,-0.05846501084217719,0.0013525484825996548,0.0002049386016752003
14001,TUN,1984,8254891864.0,241,1983.9999999999998,11.535017,8.820248,10.5271435,-0.05849538907181609,0.001347289418062039,0.00020534297810945456
14002,TUN,1985,8410185740.0,241,1984.9999999999998,11.532179,8.8528595,10.547089,-0.05852141273071621,0.0013216613253888229,0.00020875688395309425
14003,TUN,1986,9018136020.0,241,1985.9999999999998,11.517132,8.796821,10.542118,-0.05853827895218227,0.0013295286543065427,0.00019553327790048646
14004,TUN,1987,9696271268.0,241,1986.9999999999998,11.562601,8.750017,10.464579,-0.05847950586808094,0.0013514724142625384,0.00017595858969496526
14005,TUN,1988,10096292842.0,241,1988.0,11.585759,8.751104,10.456064,-0.05838994255953517,0.0014136954254130975,0.00017328011808632953
14006,TUN,1989,10102075213.0,241,1989.0,11.633982,8.651451,10.386792,-0.05829526871334057,0.0014582778604121751,0.00016449074789055406
14007,TUN,1990,12290568181.999998,241,1990.0,14.374476,6.964731,10.922239,-0.05769233460346141,0.0015597180959104557,0.00042297917736131626
14008,TUN,1991,13074782609.0,241,1991.0,14.350916,6.9369073,10.832398,-0.05777319247311104,0.0015425765665562203,0.00044510640936895726
14009,TUN,1992,15497286296.0,241,1992.0,14.359166,6.9457226,10.847852,-0.0576018976006693,0.0015602333782641395,0.00047067034142885005
14010,TUN,1993,14608946896.0,241,1993.0,14.310902,6.921973,10.7687645,-0.05771061930603769,0.0015659949859900867,0.0004721340777848986
14011,TUN,1994,15632463424.000002,241,1994.0,14.257548,6.9547105,10.703696,-0.05766417819871367,0.0016173900967256295,0.00047527043474486296
14012,TUN,1995,18030876599.0,241,1995.0,12.591198,6.197244,6.215687,-0.057021499596453015,0.0019398299458912964,0.00020845263274086112
14013,TUN,1996,19587322786.0,241,1996.0000000000002,12.547787,6.22822,6.291345,-0.05700143678486537,0.001910407000330495,0.00021622848465951183
14014,TUN,1997,20746360430.0,241,1997.0000000000002,12.554659,6.232367,6.2691164,-0.05693135991770917,0.0018698451630799863,0.00020118125523912095
14015,TUN,1998,21803372267.0,241,1998.0000000000002,12.566319,6.2386975,6.2260785,-0.05685287682185452,0.0018810736440043779,0.00018454291071952163
14016,TUN,1999,22943685719.000004,241,1998.9999999999998,12.56047,6.272207,6.214593,-0.05678994973637006,0.0018942732012521644,0.00018484797460855993
14017,TUN,2000,21473188882.0,241,1999.9999999999998,12.581497,6.2610164,6.236057,-0.05683156568839098,0.0018953457965841794,0.00019283786673379526
14018,TUN,2001,22066101341.0,241,2000.9999999999998,12.58643,6.2529616,6.197709,-0.0567074667032124,0.001990580828402656,0.00018312659208492615
14019,TUN,2002,23142294436.0,241,2002.0,12.609456,6.1941237,6.240811,-0.05672076787093425,0.001955808614235589,0.00020373687826595024
14020,TUN,2003,27453084983.0,241,2003.0,13.144014,6.654199,3.906906,-0.05617949992419764,0.0019730409959903424,0.00023900740611876626
14021,TUN,2004,31183139300.999996,241,2004.0,13.064049,6.3367925,3.7666128,-0.05570906844590405,0.002172686139252193,0.00019252167591553586
14022,TUN,2005,32273007553.999996,241,2005.0,13.043781,6.0951943,3.63723,-0.05543921581731573,0.0023061535553235628,0.0001283196570556797
14023,TUN,2006,34378437265.0,241,2006.0,13.089362,6.0070176,3.560853,-0.05512251416618187,0.002445563016899765,0.0001296508270086759
14024,TUN,2007,38908069299.0,241,2007.0,13.352324,5.833474,3.3748577,-0.0545507736881468,0.0028046082201555666,0.00011083993388280544
14025,TUN,2008,44856586316.0,241,2008.0,13.368963,5.740404,3.3370526,-0.05375612611335722,0.003259156178469373,9.345427978980384e-05
14026,TUN,2009,43454935939.99999,241,2009.0,13.404856,5.825363,3.34652,-0.054375448487371664,0.0026599318339262756,8.249134831558936e-05
14027,TUN,2010,44050929160.0,241,2010.0000000000002,13.459175,5.780275,3.3281195,-0.054021716500591496,0.00288097828052711,9.526697112332429e-05
14028,TUN,2011,45810626509.00001,241,2011.0000000000002,13.632221,5.7343364,3.271262,-0.05405674794710791,0.0027817418424476406,0.0001874288275163067
14029,TUN,2012,45044112939.0,241,2012.0000000000002,13.620551,5.7384872,3.2678468,-0.05392826718840731,0.002828536538067283,7.060863454821623e-05
14030,TUN,2013,46251061734.0,241,2012.9999999999998,13.624769,5.726526,3.2667017,-0.05381571967656601,0.002706757668514226,6.435790138079561e-05
14031,TUN,2014,47632326088.00001,241,2013.9999999999998,13.700185,5.710338,3.2658985,-0.053591387917214336,0.002785528363312078,-7.76331716554263e-05
14032,TUN,2015,43152528548.0,241,2014.9999999999998,13.919218,5.6305947,3.2660587,-0.054318582208910046,0.0023714628662511003,4.3786761609868566e-05
14033,TUN,2016,41808379888.0,241,2016.0,13.959033,5.595274,3.2714064,-0.054353471993381385,0.0023321814450693863,2.2323123574421813e-06
14034,TUN,2017,39952095561.0,241,2017.0,14.25659,4.2521443,5.582279,-0.05479468465451209,0.0026213596488693274,-0.00022887584420314233
14035,TUN,2018,39860715814.0,241,2018.0,4.9482493,1.5916923,7.250029,-0.04925309919184631,0.0033794540744469864,-0.0012177084992835128
14036,TUR,1961,7988888889.0,242,1961.0,10.346158,4.4537687,12.088566,-0.05763784030117075,0.0010863211671008008,0.00013398045546952108
14037,TUR,1962,8922222222.0,242,1962.0,10.155134,4.3409066,13.202526,-0.05851030784565914,0.0014184234598217185,0.0005473103982468928
14038,TUR,1963,10355555556.0,242,1963.0,10.118804,4.4424005,13.148412,-0.058357917529527334,0.0014346247716216093,0.0005178718541101289
14039,TUR,1964,11177777778.0,242,1964.0,10.149534,4.391084,13.257118,-0.05852918987763453,0.00136735351106605,0.0005270363646632397
14040,TUR,1965,11966666667.0,242,1965.0,10.107664,4.396666,13.195391,-0.058639202950987145,0.00137554898484273,0.0005339753248557059
14041,TUR,1966,14100000000.0,242,1966.0,10.150674,4.4395137,13.065532,-0.058276568516719085,0.0012282212347540806,0.0004204287868290181
14042,TUR,1967,15644444444.0,242,1967.0000000000002,10.257007,4.430939,12.72139,-0.058340443733352,0.0012556544672380429,0.0003783057270849575
14043,TUR,1968,17500000000.0,242,1968.0000000000002,10.217629,4.52548,12.591798,-0.05799185102071681,0.0013265041404332974,0.0003693831157908053
14044,TUR,1969,19466666667.0,242,1969.0000000000002,10.181302,4.4790487,12.624587,-0.05821052627642877,0.0010887259881738897,0.000575911662169318
14045,TUR,1970,17086956522.0,242,1969.9999999999998,11.9087,2.4140463,11.227925,-0.05820960756490743,0.0008491641114281749,0.00032103420222276906
14046,TUR,1971,16256619964.0,242,1970.9999999999998,11.927163,2.4017184,11.112436,-0.05814497696462075,0.0008614681731444962,0.0003076802703299528
14047,TUR,1972,20431095406.0,242,1971.9999999999998,11.899645,2.378531,11.191235,-0.0580965160439343,0.0007784969033953766,0.0003908581057312385
14048,TUR,1973,25724381625.000004,242,1973.0,11.874912,2.3264112,11.196201,-0.05775806824819801,0.0008081237614290366,0.0003903344889128146
14049,TUR,1974,35599913836.0,242,1974.0,13.661932,4.0524793,6.529485,-0.05718419223013341,0.0010639643538886635,0.00013734160140342595
14050,TUR,1975,44633707243.0,242,1975.0,13.766203,4.1308875,6.4925647,-0.05702769668859333,0.0008261609811438655,0.0002675854781362619
14051,TUR,1976,51280134554.0,242,1976.0,13.800652,4.154919,6.4918294,-0.056644643055958156,0.0006974105044440794,0.00035086284449444406
14052,TUR,1977,58676813686.99999,242,1977.0,13.808191,4.183093,6.4367166,-0.05627059054833765,0.0005996001376041306,0.000273680845749116
14053,TUR,1978,65147022486.0,242,1978.0,13.835402,4.1959915,6.415339,-0.05622658195425221,0.00045309416416270754,0.00029605021875095963
14054,TUR,1979,89394085658.0,242,1979.0,13.790506,4.1906257,6.455147,-0.05569477260014147,-0.00014556092186023348,0.0006421315338944591
14055,TUR,1980,68789289566.0,242,1980.0,13.794077,4.1958685,6.439695,-0.05616173001547171,0.0005598368798618567,0.000314882903203262
14056,TUR,1981,71040020140.0,242,1981.0000000000002,13.79417,4.246024,6.3424735,-0.055833649872647745,0.0006741461953423532,0.00040033244592783506
14057,TUR,1982,64546332580.99999,242,1982.0000000000002,13.803982,4.2085204,6.3471713,-0.05576571236417012,0.0009542340407114632,0.00034776705892630743
14058,TUR,1983,61678280115.0,242,1983.0000000000002,13.792672,4.1542416,6.385293,-0.055884434868781176,0.0010889024639813595,0.0002104501197562963
14059,TUR,1984,59989909457.99999,242,1983.9999999999998,13.823721,4.2205276,6.3433356,-0.05573034562541218,0.001262934399598082,0.00020125633631558462
14060,TUR,1985,67234948265.0,242,1984.9999999999998,13.797492,4.20003,6.280727,-0.05530680228552023,0.0013260671570423162,0.00029302272409744307
14061,TUR,1986,75728009963.0,242,1985.9999999999998,13.747486,4.1747904,6.2470827,-0.05520863228446177,0.0009239281512911627,0.000675939515960339
14062,TUR,1987,87172789528.0,242,1986.9999999999998,13.500218,3.9865654,5.775291,-0.054601455983587226,0.0007932231028323625,0.0005701717369489132
14063,TUR,1988,90852814005.0,242,1988.0,13.44787,3.9125881,5.57692,-0.054247591507310004,0.0009213626470328082,0.0006238734739004129
14064,TUR,1989,107000000000.0,242,1989.0,13.316276,3.7001,5.3823237,-0.0535889663662454,0.0006556047133226042,0.0004953242677484712
14065,TUR,1990,151000000000.0,242,1990.0,13.225714,3.264232,4.614172,-0.05196848571907194,9.050565411743784e-05,0.00036648972621742984
14066,TUR,1991,150000000000.0,242,1991.0,13.247344,3.2443137,4.7091312,-0.05199898406212164,0.00010866394398481932,0.00020800995313149703
14067,TUR,1992,158000000000.0,242,1992.0,13.291394,3.2463756,4.448384,-0.05125845848235034,-4.4650232670342575e-05,0.00011280681866845097
14068,TUR,1993,180000000000.00003,242,1993.0,13.334889,3.1581795,4.219163,-0.050179508886826034,-0.0003120712219277944,0.00014026657550845234
14069,TUR,1994,130999999999.99998,242,1994.0,13.206816,3.286112,4.487183,-0.05156873000609928,0.000633699023455595,-3.752019927155777e-06
14070,TUR,1995,169000000000.0,242,1995.0,13.325208,2.9306443,3.7119045,-0.04935780725958596,0.0007436956496543243,-1.7922684494141373e-05
14071,TUR,1996,181000000000.0,242,1996.0000000000002,13.311022,2.6254733,3.0903108,-0.04805479473296862,0.0013147860909128919,-6.24097373086154e-05
14072,TUR,1997,190000000000.0,242,1997.0000000000002,13.333831,2.55542,2.9624288,-0.0469101182582022,0.0016819168966598743,-0.0003675252689010208
14073,TUR,1998,276000000000.0,242,1998.0000000000002,13.264461,2.3543255,2.8610895,-0.044835003464687384,-0.0001270166790438205,0.0004025049369615831
14074,TUR,1999,255999999999.99997,242,1998.9999999999998,13.314582,2.3734472,2.9782023,-0.046108013624400354,-0.0005108663238869905,-7.807924369118939e-05
14075,TUR,2000,273000000000.0,242,1999.9999999999998,13.336074,2.4062307,2.8100283,-0.04432583200486876,6.855444823491542e-05,-0.0006347652782013399
14076,TUR,2001,200000000000.0,242,2000.9999999999998,13.317734,2.3931248,2.87202,-0.0467862638262171,0.0015713980082147382,-0.0010888617314738951
14077,TUR,2002,237999999999.99997,242,2002.0,13.416297,2.508678,2.5392084,-0.04477912082396403,0.0016395933155291813,-0.0012922872934035632
14078,TUR,2003,312000000000.0,242,2003.0,13.451365,2.4540904,1.8652345,-0.04042972256433389,0.0016335207681015698,-0.0011768858069684375
14079,TUR,2004,405000000000.0,242,2004.0,13.2101965,2.2490058,1.5162133,-0.03501327694626267,0.0017953162145211607,-0.0008861289914244567
14080,TUR,2005,501000000000.0,242,2005.0,11.414155,2.352807,-0.6374775,-0.02961184365698745,0.001726270710237045,-0.0012904808173099592
14081,TUR,2006,552000000000.0,242,2006.0,11.172965,2.369139,-0.85895056,-0.02616441980984564,0.001831935344999303,-0.0006691891725666061
14082,TUR,2007,676000000000.0,242,2007.0,11.083033,2.4763238,-1.1196083,-0.019721703183530375,0.0018626874940804957,-0.0008199890760496865
14083,TUR,2008,764000000000.0,242,2008.0,11.013953,2.4919567,-1.2771345,-0.0138158095938101,0.0036099521906920486,-0.0013411540473342578
14084,TUR,2009,645000000000.0,242,2009.0,10.995609,2.4494102,-1.1886979,-0.019970389043771755,0.0012002975952466021,-0.0035389884030263812
14085,TUR,2010,772000000000.0,242,2010.0000000000002,10.98816,2.493061,-1.336749,-0.012773218369400064,-0.00018212782342873714,-0.003463969917982094
14086,TUR,2011,833000000000.0,242,2011.0000000000002,10.957039,2.5006678,-1.4754523,-0.00529603693190618,0.0019792477725029604,-0.003430182163808086
14087,TUR,2012,874000000000.0,242,2012.0000000000002,10.9017105,2.4824672,-1.517658,-0.0021444625432747943,0.0011906849011462449,-0.004122436145163616
14088,TUR,2013,951000000000.0,242,2012.9999999999998,11.005653,2.5515409,-1.6087688,0.003626422063195608,0.00010876452211129832,-0.004753745130702171
14089,TUR,2014,934000000000.0,242,2013.9999999999998,11.002168,2.5607932,-1.6560055,0.005085107713296802,-0.0001489960772096,-0.004943845798076877
14090,TUR,2015,860000000000.0,242,2014.9999999999998,11.01756,2.547576,-1.6196609,0.0012979855771812604,-0.002734297769012837,-0.004689502523293109
14091,TUR,2016,864000000000.0,242,2016.0,10.998238,2.5253243,-1.6060853,-0.00028193114422820113,-0.005633775355858984,-0.004390451011921494
14092,TUR,2017,852000000000.0,242,2017.0,11.079941,2.5316095,-1.6698341,0.0041217583046613045,-0.003341656001681747,-0.006376076054419979
14093,TUR,2018,767000000000.0,242,2018.0,9.900437,1.2646093,-1.7256502,0.0018541439850001634,0.0074824967305268265,0.0011148237694143844
14094,TUV,1961,756829193784.9585,243,1961.0,9.499817,-5.2296166,4.550722,-0.019665250212547995,-0.000805628898341754,0.0006541841907130893
14095,TUV,1962,840361519885.2854,243,1962.0,8.7669115,-4.2424097,4.2153034,-0.024439763602017033,-0.000615299774156752,-0.0037389964257809488
14096,TUV,1963,842954245781.9454,243,1963.0,8.776653,-4.222315,4.2129426,-0.02438505746304738,-0.0005597210767871768,-0.003815604728810056
14097,TUV,1964,819942564590.8513,243,1964.0,8.786724,-4.2251177,4.182596,-0.02602122588877005,0.00031004158577022914,-0.005447768228785143
14098,TUV,1965,840436958215.1759,243,1965.0,8.80165,-4.236346,4.207168,-0.025207478816795116,-0.00022536533186231695,-0.003891316614951412
14099,TUV,1966,735080743135.9199,243,1966.0,8.787928,-4.2186303,4.2100034,-0.024833856096450696,-0.00039806698020791937,-0.004513615502108867
14100,TUV,1967,837713408431.5481,243,1967.0000000000002,8.739201,-4.2083564,4.2275915,-0.024835680161369233,-0.00030892427163684737,-0.004172288946862331
14101,TUV,1968,692045002120.1132,243,1968.0000000000002,8.771611,-4.2317276,4.2094173,-0.027810376378588044,0.00048150680906081686,-0.004233264932389955
14102,TUV,1969,589461990981.8904,243,1969.0000000000002,5.9433465,-5.0418053,6.313328,-0.029498934361870108,-0.00021762067569988403,-0.0064039222377324295
14103,TUV,1970,670611354817.2375,243,1969.9999999999998,5.928757,-5.0419207,6.3036656,-0.02985710158733313,-0.0011252860769135182,-0.00487328555550181
14104,TUV,1971,499702832991.4761,243,1970.9999999999998,5.9203067,-5.031472,6.2864256,-0.029525306956499065,-0.0009501662858750569,-0.005612826340685739
14105,TUV,1972,669038950349.4219,243,1971.9999999999998,5.9256845,-5.0234513,6.2906685,-0.0289909360136435,-0.0011779710218497359,-0.005289938161826389
14106,TUV,1973,686508302873.4069,243,1973.0,5.922356,-5.0266967,6.288665,-0.028973413926856335,-0.0008739190703763728,-0.005706462879040326
14107,TUV,1974,605855397312.0999,243,1974.0,5.872334,-4.996727,6.240582,-0.031547047618971306,0.0006058080743887377,-0.007013385534346472
14108,TUV,1975,522149565546.41394,243,1975.0,5.7921553,-4.980275,6.2051272,-0.034394852087277904,0.0012465448704974116,-0.006377541126455627
14109,TUV,1976,362020799084.90936,243,1976.0,5.780197,-4.871986,6.095577,-0.037460752970707514,0.001530829343650975,-0.006060201589820062
14110,TUV,1977,334381526737.6043,243,1977.0,5.7804484,-4.8824472,6.104427,-0.03823528259086601,0.0009869881083597336,-0.006221564509638009
14111,TUV,1978,297536859802.78204,243,1978.0,5.7545633,-4.859479,6.086358,-0.03984578163038156,0.0007038778137604051,-0.005593201595192133
14112,TUV,1979,311283644721.8336,243,1979.0,6.4743366,-0.88141406,6.8044624,-0.04561606020612575,0.0007142523927015389,-0.0040064216213240855
14113,TUV,1980,259091847783.97278,243,1980.0,6.4833846,-0.70117867,6.8056846,-0.04841601201195934,0.0004053133091403541,-0.0029712697102276587
14114,TUV,1981,234168199178.65094,243,1981.0000000000002,6.498571,-0.66213655,6.8142166,-0.049841691810529914,-0.00011263018962272717,-0.0032856391308312073
14115,TUV,1982,246393857719.30585,243,1982.0000000000002,6.485979,-0.6701272,6.8190494,-0.04963879444558947,-0.0003298979038778929,-0.003310625354071238
14116,TUV,1983,316934857159.23724,243,1983.0000000000002,6.486471,-0.6556461,6.8100996,-0.048995970204773365,-0.0002339820024788467,-0.0033380243913702532
14117,TUV,1984,277389474901.63837,243,1983.9999999999998,6.4838586,-0.66360027,6.8143992,-0.04841552912448229,-0.0004060769959924328,-0.0039708567838955865
14118,TUV,1985,267582433257.01178,243,1984.9999999999998,6.493255,-0.6415409,6.816315,-0.04922769622436653,-0.0006673800195043333,-0.004240139439950387
14119,TUV,1986,316065186108.31366,243,1985.9999999999998,6.4828944,-0.5073582,6.8031383,-0.05121794142254829,0.0008099735373792039,-0.0035040042014322847
14120,TUV,1987,342574865252.25134,243,1986.9999999999998,6.4830756,-0.5706097,6.809496,-0.05041182960814815,0.0007798617504437088,-0.003910869185797018
14121,TUV,1988,437133575551.7785,243,1988.0,6.4885383,-0.55575925,6.8015976,-0.050043279668065876,0.0003409594414212199,-0.0037969162047805445
14122,TUV,1989,-13124706143.576935,243,1989.0,5.805934,2.1422844,8.889453,-0.05473836768109655,-0.000548942796093147,-0.0014580603254638054
14123,TUV,1990,8824447.74,243,1990.0,5.776082,2.2592666,9.02282,-0.05605062191084183,-0.00041017123999315027,-0.0010378308796267868
14124,TUV,1991,9365165.914,243,1991.0,6.0162377,2.3414102,9.05692,-0.056319209625443685,-0.00041121173642342276,-0.001058283512942503
14125,TUV,1992,9742949.471,243,1992.0,6.0231967,2.3041444,9.024781,-0.055486851561358116,-0.0008809497130057055,-0.0013487449896335921
14126,TUV,1993,9630762.954,243,1993.0,5.9770217,2.3102748,9.026746,-0.056490964362282625,-0.00033006318712821875,-0.0009675009408751701
14127,TUV,1994,10886825.56,243,1994.0,5.957439,2.3982708,8.938834,-0.05684975188706863,-0.0007297058471522693,-0.0007532907664600175
14128,TUV,1995,11025945.14,243,1995.0,6.150696,2.4414203,8.83171,-0.05457025385705332,-0.0007034351691426003,-0.001757132729679464
14129,TUV,1996,12334846.23,243,1996.0000000000002,6.1579924,2.4758425,8.823886,-0.054815012644709483,-0.00032519203711891886,-0.0014343729389912233
14130,TUV,1997,12700905.45,243,1997.0000000000002,6.0543,2.4310405,8.825473,-0.05247109472418755,-0.0033449522488263822,-0.0024411052605759235
14131,TUV,1998,12757632.87,243,1998.0000000000002,6.1368995,2.431138,8.861431,-0.0557188012806328,-6.8032127474205986e-06,-0.001227516181349473
14132,TUV,1999,13687141.11,243,1998.9999999999998,6.0295625,2.4698396,8.737897,-0.05061618482883351,0.0003832180270331852,-0.002763144207929305
14133,TUV,2000,13742057.05,243,1999.9999999999998,6.3285484,2.6381888,8.659403,-0.05525738585856303,0.00020334421670598014,-0.0007632611173898456
14134,TUV,2001,13196544.95,243,2000.9999999999998,6.513242,3.8329535,8.565296,-0.05356866887070585,-0.0026469949583975737,-0.001440850996008114
14135,TUV,2002,15450994.240000002,243,2002.0,7.683702,5.253497,8.765317,-0.05618158209266679,0.0005810003728902199,-0.0001952668655842665
14136,TUV,2003,18231078.54,243,2003.0,6.630532,4.0294795,8.594004,-0.05497235069106418,-0.0015498136484430865,-0.0014861627669315591
14137,TUV,2004,21534931.61,243,2004.0,6.5943127,4.003798,8.616952,-0.05461598012168303,-0.0014724808347531314,-0.0015864569983765739
14138,TUV,2005,21839098.890000004,243,2005.0,6.6570563,4.0867295,8.627017,-0.05631543679779148,-0.001032267633039235,-0.001083986373822732
14139,TUV,2006,22902861.45,243,2006.0,6.669708,4.0933995,8.613333,-0.056102417701093414,-0.0017240008081861086,-0.0016321939287880633
14140,TUV,2007,27030996.03,243,2007.0,6.679361,4.1139693,8.644306,-0.056438707876709515,-0.0014595731499545707,-0.001507956440660988
14141,TUV,2008,30290770.260000005,243,2008.0,6.680649,4.0822673,8.632842,-0.05650803776582622,-0.0012915615035863325,-0.0013312516101742354
14142,TUV,2009,27101312.79,243,2009.0,6.706613,4.1309247,8.655364,-0.05702350718319363,-0.0006349624632504412,-0.0013807334672696187
14143,TUV,2010,31824701.28,243,2010.0000000000002,6.714209,4.1975694,8.637048,-0.05653873995134181,-0.001386942316498122,-0.00114090293224261
14144,TUV,2011,38713279.62,243,2011.0000000000002,6.636615,4.0055094,8.597979,-0.056310541192047765,-0.0005439185218252891,-0.001298143744373119
14145,TUV,2012,37671734.49,243,2012.0000000000002,6.536077,3.7391682,8.600851,-0.05661789037959575,0.00021169007285210247,-0.0011022819792150366
14146,TUV,2013,37507514.54,243,2012.9999999999998,6.587433,3.4260535,8.485897,-0.05558608508603318,0.001383195539065318,-0.00120055070512189
14147,TUV,2014,37291841.43,243,2013.9999999999998,6.3216224,3.3027368,8.658739,-0.05456798248574208,0.002237431408393357,-0.0017453913573875052
14148,TUV,2015,35492333.86,243,2014.9999999999998,6.3280387,0.20673844,6.994013,-0.05136372650810976,0.0020566419775663435,-0.0041536485870173005
14149,TUV,2016,36547419.87,243,2016.0,6.25649,0.36162043,7.1798472,-0.050956135488776665,0.002130826095683305,-0.0038923351824478435
14150,TUV,2017,40620557.13,243,2017.0,5.393391,-3.4935002,5.873656,-0.04574475799497708,0.003534849010993077,-0.007309940938748182
14151,TUV,2018,42587778.47,243,2018.0,4.460436,-0.25513506,6.1698384,-0.042428670635820245,0.0033835131749889416,-0.007464123460175209
